experiment,axis_sweep,op,dimension,density,sparse_factor,buffer_size,timing_source,d1,d2,num_nodes,num_edges,num_spaces,num_pieces,n,median_us,median_ms,min_us,max_us,speedup_cpu_over_gpu,gpu_tiles_median,gpu_tiles_min,gpu_tiles_max,gpu_oom_backoffs_median,gpu_oom_backoffs_min,gpu_oom_backoffs_max,gpu_host_fallback_median,gpu_host_fallback_min,gpu_host_fallback_max,gpu_input_rects_median,gpu_input_rects_min,gpu_input_rects_max,gpu_scratch_bytes_median,gpu_scratch_bytes_min,gpu_scratch_bytes_max
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,30,cpu_source,2,2,1000,1000,4,1,3,91345,91.345,91013,92303,43.49761904761905,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,30,gpu_source,2,2,1000,1000,4,1,3,2100,2.1,2099,2169,43.49761904761905,1,1,1,0,0,0,0,0,0,1,1,1,386000000,386000000,386000000
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,40,cpu_source,2,2,1000,1000,4,1,3,91428,91.428,91403,92774,41.22091974752029,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,40,gpu_source,2,2,1000,1000,4,1,3,2218,2.218,2108,2263,41.22091974752029,1,1,1,0,0,0,0,0,0,1,1,1,514000000,514000000,514000000
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,50,cpu_source,2,2,1000,1000,4,1,3,91333,91.333,91232,91359,43.65822179732314,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,50,gpu_source,2,2,1000,1000,4,1,3,2092,2.092,2024,2113,43.65822179732314,1,1,1,0,0,0,0,0,0,1,1,1,642000000,642000000,642000000
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,75,cpu_source,2,2,1000,1000,4,1,3,92267,92.267,92155,93165,42.499769691386454,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,75,gpu_source,2,2,1000,1000,4,1,3,2171,2.171,2131,2251,42.499769691386454,1,1,1,0,0,0,0,0,0,1,1,1,962000000,962000000,962000000
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,100,cpu_source,2,2,1000,1000,4,1,3,91096,91.096,90875,91216,42.213160333642264,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,dense,1,100,gpu_source,2,2,1000,1000,4,1,3,2158,2.158,2072,2216,42.213160333642264,1,1,1,0,0,0,0,0,0,1,1,1,1282000000,1282000000,1282000000
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,1,cpu_source,2,2,1000,1000,4,1,3,666793,666.793,659976,667231,160.36387686387687,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,1,gpu_source,2,2,1000,1000,4,1,3,4158,4.158,3944,4187,160.36387686387687,1,1,1,0,0,0,0,0,0,1,1,1,31744128,31744128,31744128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,2,cpu_source,2,2,1000,1000,4,1,3,659422,659.422,652974,665337,195.32642180094786,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,2,gpu_source,2,2,1000,1000,4,1,3,3376,3.376,3350,3549,195.32642180094786,1,1,1,0,0,0,0,0,0,1,1,1,44544128,44544128,44544128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,3,cpu_source,2,2,1000,1000,4,1,3,656281,656.281,651146,656375,163.45728518057285,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,3,gpu_source,2,2,1000,1000,4,1,3,4015,4.015,3838,4045,163.45728518057285,1,1,1,0,0,0,0,0,0,1,1,1,57344128,57344128,57344128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,4,cpu_source,2,2,1000,1000,4,1,3,660864,660.864,653839,661270,188.01251778093882,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,4,gpu_source,2,2,1000,1000,4,1,3,3515,3.515,3477,3536,188.01251778093882,1,1,1,0,0,0,0,0,0,1,1,1,70144128,70144128,70144128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,5,cpu_source,2,2,1000,1000,4,1,3,673896,673.896,667356,678210,172.79384615384615,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,5,gpu_source,2,2,1000,1000,4,1,3,3900,3.9,3771,3982,172.79384615384615,1,1,1,0,0,0,0,0,0,1,1,1,82944128,82944128,82944128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,7,cpu_source,2,2,1000,1000,4,1,3,662920,662.92,647870,664058,186.58035462989022,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,7,gpu_source,2,2,1000,1000,4,1,3,3553,3.553,3511,3665,186.58035462989022,1,1,1,0,0,0,0,0,0,1,1,1,108544128,108544128,108544128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,10,cpu_source,2,2,1000,1000,4,1,3,665374,665.374,654477,675394,171.7537429013939,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,10,gpu_source,2,2,1000,1000,4,1,3,3874,3.874,3813,4192,171.7537429013939,1,1,1,0,0,0,0,0,0,1,1,1,146944128,146944128,146944128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,15,cpu_source,2,2,1000,1000,4,1,3,657911,657.911,657184,665848,179.1208821127144,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,15,gpu_source,2,2,1000,1000,4,1,3,3673,3.673,3609,4002,179.1208821127144,1,1,1,0,0,0,0,0,0,1,1,1,210944128,210944128,210944128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,20,cpu_source,2,2,1000,1000,4,1,3,663349,663.349,662834,674147,168.36269035532996,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,20,gpu_source,2,2,1000,1000,4,1,3,3940,3.94,3727,4115,168.36269035532996,1,1,1,0,0,0,0,0,0,1,1,1,274944128,274944128,274944128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,25,cpu_source,2,2,1000,1000,4,1,3,656989,656.989,653858,669147,182.9033964365256,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,25,gpu_source,2,2,1000,1000,4,1,3,3592,3.592,3570,3601,182.9033964365256,1,1,1,0,0,0,0,0,0,1,1,1,338944128,338944128,338944128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,30,cpu_source,2,2,1000,1000,4,1,3,667815,667.815,654368,675411,168.76800606520092,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,30,gpu_source,2,2,1000,1000,4,1,3,3957,3.957,3929,4053,168.76800606520092,1,1,1,0,0,0,0,0,0,1,1,1,402944128,402944128,402944128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,40,cpu_source,2,2,1000,1000,4,1,3,656226,656.226,654307,658192,185.7418624398528,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,40,gpu_source,2,2,1000,1000,4,1,3,3533,3.533,3482,3547,185.7418624398528,1,1,1,0,0,0,0,0,0,1,1,1,530944128,530944128,530944128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,50,cpu_source,2,2,1000,1000,4,1,3,661517,661.517,661140,671890,159.2481945113144,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,50,gpu_source,2,2,1000,1000,4,1,3,4154,4.154,3903,4369,159.2481945113144,1,1,1,0,0,0,0,0,0,1,1,1,658944128,658944128,658944128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,75,cpu_source,2,2,1000,1000,4,1,3,661211,661.211,648840,665213,184.33537775299692,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,75,gpu_source,2,2,1000,1000,4,1,3,3587,3.587,3403,4010,184.33537775299692,1,1,1,0,0,0,0,0,0,1,1,1,978944128,978944128,978944128
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,100,cpu_source,2,2,1000,1000,4,1,3,660413,660.413,658521,672293,174.52774841437633,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,2d,sparse,5,100,gpu_source,2,2,1000,1000,4,1,3,3784,3.784,3729,4000,174.52774841437633,1,1,1,0,0,0,0,0,0,1,1,1,1298944128,1298944128,1298944128
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,1,cpu_source,3,3,100,100,4,1,3,147956,147.956,147287,149119,3.5822962568398626,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,1,gpu_source,3,3,100,100,4,1,3,41302,41.302,41168,41380,3.5822962568398626,8,8,8,14,14,14,1,1,1,8,8,8,21200000,21200000,21200000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,2,cpu_source,3,3,100,100,4,1,3,148083,148.083,147832,149481,6.399438202247191,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,2,gpu_source,3,3,100,100,4,1,3,23140,23.14,23006,23233,6.399438202247191,4,4,4,5,5,5,1,1,1,4,4,4,40400000,40400000,40400000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,3,cpu_source,3,3,100,100,4,1,3,148292,148.292,148017,149831,5.624364712129258,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,3,gpu_source,3,3,100,100,4,1,3,26366,26.366,26244,26880,5.624364712129258,4,4,4,5,5,5,1,1,1,4,4,4,59600000,59600000,59600000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,4,cpu_source,3,3,100,100,4,1,3,148857,148.857,148068,149096,9.656006746237676,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,4,gpu_source,3,3,100,100,4,1,3,15416,15.416,15370,15562,9.656006746237676,2,2,2,2,2,2,1,1,1,2,2,2,78800000,78800000,78800000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,5,cpu_source,3,3,100,100,4,1,3,147742,147.742,147543,147981,8.822524782037501,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,5,gpu_source,3,3,100,100,4,1,3,16746,16.746,16682,16783,8.822524782037501,2,2,2,2,2,2,1,1,1,2,2,2,98000000,98000000,98000000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,7,cpu_source,3,3,100,100,4,1,3,148261,148.261,147991,149301,9.647384174908902,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,7,gpu_source,3,3,100,100,4,1,3,15368,15.368,15329,15561,9.647384174908902,2,2,2,2,2,2,1,1,1,2,2,2,136400000,136400000,136400000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,10,cpu_source,3,3,100,100,4,1,3,152794,152.794,147416,152995,38.093742208925455,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,10,gpu_source,3,3,100,100,4,1,3,4011,4.011,3983,4154,38.093742208925455,1,1,1,0,0,0,0,0,0,1,1,1,194000000,194000000,194000000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,15,cpu_source,3,3,100,100,4,1,3,148603,148.603,147597,149744,39.1163464069492,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,15,gpu_source,3,3,100,100,4,1,3,3799,3.799,3644,3872,39.1163464069492,1,1,1,0,0,0,0,0,0,1,1,1,290000000,290000000,290000000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,20,cpu_source,3,3,100,100,4,1,3,148530,148.53,148177,149280,36.96615231458437,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,20,gpu_source,3,3,100,100,4,1,3,4018,4.018,3963,4055,36.96615231458437,1,1,1,0,0,0,0,0,0,1,1,1,386000000,386000000,386000000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,25,cpu_source,3,3,100,100,4,1,3,148170,148.17,148091,149873,40.28548123980424,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,25,gpu_source,3,3,100,100,4,1,3,3678,3.678,3608,3723,40.28548123980424,1,1,1,0,0,0,0,0,0,1,1,1,482000000,482000000,482000000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,30,cpu_source,3,3,100,100,4,1,3,148092,148.092,147309,149177,36.40412979351032,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,30,gpu_source,3,3,100,100,4,1,3,4068,4.068,3998,4071,36.40412979351032,1,1,1,0,0,0,0,0,0,1,1,1,578000000,578000000,578000000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,40,cpu_source,3,3,100,100,4,1,3,148704,148.704,148091,150108,40.33197721724979,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,40,gpu_source,3,3,100,100,4,1,3,3687,3.687,3630,3961,40.33197721724979,1,1,1,0,0,0,0,0,0,1,1,1,770000000,770000000,770000000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,50,cpu_source,3,3,100,100,4,1,3,147692,147.692,147040,149265,36.00487567040468,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,50,gpu_source,3,3,100,100,4,1,3,4102,4.102,4003,4119,36.00487567040468,1,1,1,0,0,0,0,0,0,1,1,1,962000000,962000000,962000000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,75,cpu_source,3,3,100,100,4,1,3,148296,148.296,147658,150359,40.606790799561885,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,75,gpu_source,3,3,100,100,4,1,3,3652,3.652,3643,3715,40.606790799561885,1,1,1,0,0,0,0,0,0,1,1,1,1442000000,1442000000,1442000000
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,100,cpu_source,3,3,100,100,4,1,3,147807,147.807,147506,148212,36.23608727629321,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,dense,1,100,gpu_source,3,3,100,100,4,1,3,4079,4.079,4052,4175,36.23608727629321,1,1,1,0,0,0,0,0,0,1,1,1,1922000000,1922000000,1922000000
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,1,cpu_source,3,3,100,100,4,1,3,979218,979.218,978848,984010,13.10428905988625,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,1,gpu_source,3,3,100,100,4,1,3,74725,74.725,74657,74896,13.10428905988625,1,1,1,1,1,1,1,1,1,1,1,1,41654032,41654032,41654032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,2,cpu_source,3,3,100,100,4,1,3,973077,973.077,966044,974370,184.29488636363635,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,2,gpu_source,3,3,100,100,4,1,3,5280,5.28,5169,5315,184.29488636363635,1,1,1,0,0,0,0,0,0,1,1,1,60854032,60854032,60854032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,3,cpu_source,3,3,100,100,4,1,3,971931,971.931,969991,973987,207.41165172855312,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,3,gpu_source,3,3,100,100,4,1,3,4686,4.686,4515,4778,207.41165172855312,1,1,1,0,0,0,0,0,0,1,1,1,80054032,80054032,80054032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,4,cpu_source,3,3,100,100,4,1,3,972180,972.18,966091,985249,182.15851602023608,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,4,gpu_source,3,3,100,100,4,1,3,5337,5.337,5307,5362,182.15851602023608,1,1,1,0,0,0,0,0,0,1,1,1,99254032,99254032,99254032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,5,cpu_source,3,3,100,100,4,1,3,980504,980.504,977484,988157,200.75839475839476,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,5,gpu_source,3,3,100,100,4,1,3,4884,4.884,4823,4922,200.75839475839476,1,1,1,0,0,0,0,0,0,1,1,1,118454032,118454032,118454032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,7,cpu_source,3,3,100,100,4,1,3,973461,973.461,969684,975853,179.4728982300885,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,7,gpu_source,3,3,100,100,4,1,3,5424,5.424,5248,5500,179.4728982300885,1,1,1,0,0,0,0,0,0,1,1,1,156854032,156854032,156854032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,10,cpu_source,3,3,100,100,4,1,3,982001,982.001,979489,986244,208.75871598639455,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,10,gpu_source,3,3,100,100,4,1,3,4704,4.704,4462,4704,208.75871598639455,1,1,1,0,0,0,0,0,0,1,1,1,214454032,214454032,214454032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,15,cpu_source,3,3,100,100,4,1,3,972553,972.553,968639,975553,187.02942307692308,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,15,gpu_source,3,3,100,100,4,1,3,5200,5.2,5193,5443,187.02942307692308,1,1,1,0,0,0,0,0,0,1,1,1,310454032,310454032,310454032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,20,cpu_source,3,3,100,100,4,1,3,973187,973.187,970830,984561,203.04339662007095,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,20,gpu_source,3,3,100,100,4,1,3,4793,4.793,4662,4797,203.04339662007095,1,1,1,0,0,0,0,0,0,1,1,1,406454032,406454032,406454032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,25,cpu_source,3,3,100,100,4,1,3,969659,969.659,968855,969716,183.99601518026566,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,25,gpu_source,3,3,100,100,4,1,3,5270,5.27,5025,5580,183.99601518026566,1,1,1,0,0,0,0,0,0,1,1,1,502454032,502454032,502454032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,30,cpu_source,3,3,100,100,4,1,3,987131,987.131,971265,1005032,209.27093491626033,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,30,gpu_source,3,3,100,100,4,1,3,4717,4.717,4593,4791,209.27093491626033,1,1,1,0,0,0,0,0,0,1,1,1,598454032,598454032,598454032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,40,cpu_source,3,3,100,100,4,1,3,974789,974.789,967714,993659,186.4911038836809,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,40,gpu_source,3,3,100,100,4,1,3,5227,5.227,5167,5311,186.4911038836809,1,1,1,0,0,0,0,0,0,1,1,1,790454032,790454032,790454032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,50,cpu_source,3,3,100,100,4,1,3,992804,992.804,980016,1002924,214.24341821320672,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,50,gpu_source,3,3,100,100,4,1,3,4634,4.634,4555,4822,214.24341821320672,1,1,1,0,0,0,0,0,0,1,1,1,982454032,982454032,982454032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,75,cpu_source,3,3,100,100,4,1,3,972204,972.204,967874,974201,182.71076865250893,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,75,gpu_source,3,3,100,100,4,1,3,5321,5.321,5076,5358,182.71076865250893,1,1,1,0,0,0,0,0,0,1,1,1,1462454032,1462454032,1462454032
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,100,cpu_source,3,3,100,100,4,1,3,983743,983.743,975125,999975,207.40944549862957,,,,,,,,,,,,,,,
tile_sweep_dense_axes,log_axis,preimage,3d,sparse,5,100,gpu_source,3,3,100,100,4,1,3,4743,4.743,4743,4882,207.40944549862957,1,1,1,0,0,0,0,0,0,1,1,1,1942454032,1942454032,1942454032
