experiment,op,dimension,density,sparse_factor,buffer_size,repeat,timing_source,time_us,time_ms,selected_field,gpu_tiles,gpu_oom_backoffs,gpu_host_fallback,gpu_input_rects,gpu_scratch_bytes,tile_rows_seen,d1,d2,num_nodes,num_edges,num_spaces,num_pieces,global_index,shard_id,field_mode,block_volume
tile_sweep_publication,preimage,3d,sparse,5,3,1,gpu_source,4778,4.778,gpu_us,1,0,0,1,80054032,2,3,3,100,100,4,1,335,3,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,4,1,cpu_source,972180,972.18,cpu_us,,,,,,,3,3,100,100,4,1,336,0,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,4,1,gpu_source,5337,5.337,gpu_us,1,0,0,1,99254032,2,3,3,100,100,4,1,337,1,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,5,1,cpu_source,980504,980.504,cpu_us,,,,,,,3,3,100,100,4,1,338,2,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,5,1,gpu_source,4922,4.922,gpu_us,1,0,0,1,118454032,2,3,3,100,100,4,1,339,3,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,7,1,cpu_source,969684,969.684,cpu_us,,,,,,,3,3,100,100,4,1,340,0,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,7,1,gpu_source,5424,5.424,gpu_us,1,0,0,1,156854032,2,3,3,100,100,4,1,341,1,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,10,1,cpu_source,986244,986.244,cpu_us,,,,,,,3,3,100,100,4,1,342,2,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,10,1,gpu_source,4704,4.704,gpu_us,1,0,0,1,214454032,2,3,3,100,100,4,1,343,3,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,15,1,cpu_source,972553,972.553,cpu_us,,,,,,,3,3,100,100,4,1,344,0,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,15,1,gpu_source,5200,5.2,gpu_us,1,0,0,1,310454032,2,3,3,100,100,4,1,345,1,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,20,1,cpu_source,973187,973.187,cpu_us,,,,,,,3,3,100,100,4,1,346,2,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,20,1,gpu_source,4797,4.797,gpu_us,1,0,0,1,406454032,2,3,3,100,100,4,1,347,3,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,25,1,cpu_source,969659,969.659,cpu_us,,,,,,,3,3,100,100,4,1,348,0,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,25,1,gpu_source,5025,5.025,gpu_us,1,0,0,1,502454032,2,3,3,100,100,4,1,349,1,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,30,1,cpu_source,987131,987.131,cpu_us,,,,,,,3,3,100,100,4,1,350,2,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,30,1,gpu_source,4717,4.717,gpu_us,1,0,0,1,598454032,2,3,3,100,100,4,1,351,3,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,40,1,cpu_source,974789,974.789,cpu_us,,,,,,,3,3,100,100,4,1,352,0,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,40,1,gpu_source,5227,5.227,gpu_us,1,0,0,1,790454032,2,3,3,100,100,4,1,353,1,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,50,1,cpu_source,992804,992.804,cpu_us,,,,,,,3,3,100,100,4,1,354,2,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,50,1,gpu_source,4822,4.822,gpu_us,1,0,0,1,982454032,2,3,3,100,100,4,1,355,3,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,75,1,cpu_source,972204,972.204,cpu_us,,,,,,,3,3,100,100,4,1,356,0,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,75,1,gpu_source,5321,5.321,gpu_us,1,0,0,1,1462454032,2,3,3,100,100,4,1,357,1,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,100,1,cpu_source,999975,999.975,cpu_us,,,,,,,3,3,100,100,4,1,358,2,block_random,1024
tile_sweep_publication,preimage,3d,sparse,5,100,1,gpu_source,4743,4.743,gpu_us,1,0,0,1,1942454032,2,3,3,100,100,4,1,359,3,block_random,1024
tile_sweep_publication,image,1d,dense,1,1,2,cpu_source,45938,45.938,cpu_us,,,,,,,1,1,1000000,1000000,4,1,360,0,block_random,1024
tile_sweep_publication,image,1d,dense,1,1,2,gpu_source,41024,41.024,gpu_us,32,104,1,32,14800000,2,1,1,1000000,1000000,4,1,361,1,block_random,1024
tile_sweep_publication,image,1d,dense,1,2,2,cpu_source,45891,45.891,cpu_us,,,,,,,1,1,1000000,1000000,4,1,362,2,block_random,1024
tile_sweep_publication,image,1d,dense,1,2,2,gpu_source,16221,16.221,gpu_us,16,39,1,16,27600001,2,1,1,1000000,1000000,4,1,363,3,block_random,1024
tile_sweep_publication,image,1d,dense,1,3,2,cpu_source,46538,46.538,cpu_us,,,,,,,1,1,1000000,1000000,4,1,364,0,block_random,1024
tile_sweep_publication,image,1d,dense,1,3,2,gpu_source,17031,17.031,gpu_us,16,39,1,16,40400001,2,1,1,1000000,1000000,4,1,365,1,block_random,1024
tile_sweep_publication,image,1d,dense,1,4,2,cpu_source,46293,46.293,cpu_us,,,,,,,1,1,1000000,1000000,4,1,366,2,block_random,1024
tile_sweep_publication,image,1d,dense,1,4,2,gpu_source,8861,8.861,gpu_us,8,14,1,8,53200002,2,1,1,1000000,1000000,4,1,367,3,block_random,1024
tile_sweep_publication,image,1d,dense,1,5,2,cpu_source,45720,45.72,cpu_us,,,,,,,1,1,1000000,1000000,4,1,368,0,block_random,1024
tile_sweep_publication,image,1d,dense,1,5,2,gpu_source,9434,9.434,gpu_us,8,14,1,8,66000003,2,1,1,1000000,1000000,4,1,369,1,block_random,1024
tile_sweep_publication,image,1d,dense,1,7,2,cpu_source,45435,45.435,cpu_us,,,,,,,1,1,1000000,1000000,4,1,370,2,block_random,1024
tile_sweep_publication,image,1d,dense,1,7,2,gpu_source,5086,5.086,gpu_us,4,5,1,4,91600004,2,1,1,1000000,1000000,4,1,371,3,block_random,1024
tile_sweep_publication,image,1d,dense,1,10,2,cpu_source,46123,46.123,cpu_us,,,,,,,1,1,1000000,1000000,4,1,372,0,block_random,1024
tile_sweep_publication,image,1d,dense,1,10,2,gpu_source,4999,4.999,gpu_us,4,5,1,4,130000006,2,1,1,1000000,1000000,4,1,373,1,block_random,1024
tile_sweep_publication,image,1d,dense,1,15,2,cpu_source,46382,46.382,cpu_us,,,,,,,1,1,1000000,1000000,4,1,374,2,block_random,1024
tile_sweep_publication,image,1d,dense,1,15,2,gpu_source,3462,3.462,gpu_us,2,2,1,2,194000009,2,1,1,1000000,1000000,4,1,375,3,block_random,1024
tile_sweep_publication,image,1d,dense,1,20,2,cpu_source,47326,47.326,cpu_us,,,,,,,1,1,1000000,1000000,4,1,376,0,block_random,1024
tile_sweep_publication,image,1d,dense,1,20,2,gpu_source,3625,3.625,gpu_us,2,2,1,2,258000012,2,1,1,1000000,1000000,4,1,377,1,block_random,1024
tile_sweep_publication,image,1d,dense,1,25,2,cpu_source,46383,46.383,cpu_us,,,,,,,1,1,1000000,1000000,4,1,378,2,block_random,1024
tile_sweep_publication,image,1d,dense,1,25,2,gpu_source,3317,3.317,gpu_us,2,2,1,2,322000016,2,1,1,1000000,1000000,4,1,379,3,block_random,1024
tile_sweep_publication,image,1d,dense,1,30,2,cpu_source,45574,45.574,cpu_us,,,,,,,1,1,1000000,1000000,4,1,380,0,block_random,1024
tile_sweep_publication,image,1d,dense,1,30,2,gpu_source,3039,3.039,gpu_us,1,0,0,1,386000019,2,1,1,1000000,1000000,4,1,381,1,block_random,1024
tile_sweep_publication,image,1d,dense,1,40,2,cpu_source,47016,47.016,cpu_us,,,,,,,1,1,1000000,1000000,4,1,382,2,block_random,1024
tile_sweep_publication,image,1d,dense,1,40,2,gpu_source,3303,3.303,gpu_us,1,0,0,1,514000025,2,1,1,1000000,1000000,4,1,383,3,block_random,1024
tile_sweep_publication,image,1d,dense,1,50,2,cpu_source,46378,46.378,cpu_us,,,,,,,1,1,1000000,1000000,4,1,384,0,block_random,1024
tile_sweep_publication,image,1d,dense,1,50,2,gpu_source,3015,3.015,gpu_us,1,0,0,1,642000032,2,1,1,1000000,1000000,4,1,385,1,block_random,1024
tile_sweep_publication,image,1d,dense,1,75,2,cpu_source,45886,45.886,cpu_us,,,,,,,1,1,1000000,1000000,4,1,386,2,block_random,1024
tile_sweep_publication,image,1d,dense,1,75,2,gpu_source,2905,2.905,gpu_us,1,0,0,1,962000048,2,1,1,1000000,1000000,4,1,387,3,block_random,1024
tile_sweep_publication,image,1d,dense,1,100,2,cpu_source,45798,45.798,cpu_us,,,,,,,1,1,1000000,1000000,4,1,388,0,block_random,1024
tile_sweep_publication,image,1d,dense,1,100,2,gpu_source,2628,2.628,gpu_us,1,0,0,1,1282000064,2,1,1,1000000,1000000,4,1,389,1,block_random,1024
tile_sweep_publication,image,1d,sparse,5,1,2,cpu_source,42463,42.463,cpu_us,,,,,,,1,1,1000000,1000000,4,1,390,2,block_random,1024
tile_sweep_publication,image,1d,sparse,5,1,2,gpu_source,3094,3.094,gpu_us,1,0,0,1,28050199,2,1,1,1000000,1000000,4,1,391,3,block_random,1024
tile_sweep_publication,image,1d,sparse,5,2,2,cpu_source,41183,41.183,cpu_us,,,,,,,1,1,1000000,1000000,4,1,392,0,block_random,1024
tile_sweep_publication,image,1d,sparse,5,2,2,gpu_source,3137,3.137,gpu_us,1,0,0,1,40880639,2,1,1,1000000,1000000,4,1,393,1,block_random,1024
tile_sweep_publication,image,1d,sparse,5,3,2,cpu_source,41460,41.46,cpu_us,,,,,,,1,1,1000000,1000000,4,1,394,2,block_random,1024
tile_sweep_publication,image,1d,sparse,5,3,2,gpu_source,3065,3.065,gpu_us,1,0,0,1,53711078,2,1,1,1000000,1000000,4,1,395,3,block_random,1024
tile_sweep_publication,image,1d,sparse,5,4,2,cpu_source,41421,41.421,cpu_us,,,,,,,1,1,1000000,1000000,4,1,396,0,block_random,1024
tile_sweep_publication,image,1d,sparse,5,4,2,gpu_source,1736,1.736,gpu_us,1,0,0,1,66541518,2,1,1,1000000,1000000,4,1,397,1,block_random,1024
tile_sweep_publication,image,1d,sparse,5,5,2,cpu_source,41728,41.728,cpu_us,,,,,,,1,1,1000000,1000000,4,1,398,2,block_random,1024
tile_sweep_publication,image,1d,sparse,5,5,2,gpu_source,2955,2.955,gpu_us,1,0,0,1,79371957,2,1,1,1000000,1000000,4,1,399,3,block_random,1024
tile_sweep_publication,image,1d,sparse,5,7,2,cpu_source,41288,41.288,cpu_us,,,,,,,1,1,1000000,1000000,4,1,400,0,block_random,1024
tile_sweep_publication,image,1d,sparse,5,7,2,gpu_source,1695,1.695,gpu_us,1,0,0,1,105032836,2,1,1,1000000,1000000,4,1,401,1,block_random,1024
tile_sweep_publication,image,1d,sparse,5,10,2,cpu_source,41591,41.591,cpu_us,,,,,,,1,1,1000000,1000000,4,1,402,2,block_random,1024
tile_sweep_publication,image,1d,sparse,5,10,2,gpu_source,3144,3.144,gpu_us,1,0,0,1,143524155,2,1,1,1000000,1000000,4,1,403,3,block_random,1024
tile_sweep_publication,image,1d,sparse,5,15,2,cpu_source,41160,41.16,cpu_us,,,,,,,1,1,1000000,1000000,4,1,404,0,block_random,1024
tile_sweep_publication,image,1d,sparse,5,15,2,gpu_source,1685,1.685,gpu_us,1,0,0,1,207676352,2,1,1,1000000,1000000,4,1,405,1,block_random,1024
tile_sweep_publication,image,1d,sparse,5,20,2,cpu_source,41347,41.347,cpu_us,,,,,,,1,1,1000000,1000000,4,1,406,2,block_random,1024
tile_sweep_publication,image,1d,sparse,5,20,2,gpu_source,3084,3.084,gpu_us,1,0,0,1,271828550,2,1,1,1000000,1000000,4,1,407,3,block_random,1024
tile_sweep_publication,image,1d,sparse,5,25,2,cpu_source,41518,41.518,cpu_us,,,,,,,1,1,1000000,1000000,4,1,408,0,block_random,1024
tile_sweep_publication,image,1d,sparse,5,25,2,gpu_source,3028,3.028,gpu_us,1,0,0,1,335980748,2,1,1,1000000,1000000,4,1,409,1,block_random,1024
tile_sweep_publication,image,1d,sparse,5,30,2,cpu_source,42529,42.529,cpu_us,,,,,,,1,1,1000000,1000000,4,1,410,2,block_random,1024
tile_sweep_publication,image,1d,sparse,5,30,2,gpu_source,3070,3.07,gpu_us,1,0,0,1,400132945,2,1,1,1000000,1000000,4,1,411,3,block_random,1024
tile_sweep_publication,image,1d,sparse,5,40,2,cpu_source,41265,41.265,cpu_us,,,,,,,1,1,1000000,1000000,4,1,412,0,block_random,1024
tile_sweep_publication,image,1d,sparse,5,40,2,gpu_source,3103,3.103,gpu_us,1,0,0,1,528437340,2,1,1,1000000,1000000,4,1,413,1,block_random,1024
tile_sweep_publication,image,1d,sparse,5,50,2,cpu_source,44196,44.196,cpu_us,,,,,,,1,1,1000000,1000000,4,1,414,2,block_random,1024
tile_sweep_publication,image,1d,sparse,5,50,2,gpu_source,2992,2.992,gpu_us,1,0,0,1,656741736,2,1,1,1000000,1000000,4,1,415,3,block_random,1024
tile_sweep_publication,image,1d,sparse,5,75,2,cpu_source,41531,41.531,cpu_us,,,,,,,1,1,1000000,1000000,4,1,416,0,block_random,1024
tile_sweep_publication,image,1d,sparse,5,75,2,gpu_source,3252,3.252,gpu_us,1,0,0,1,977502724,2,1,1,1000000,1000000,4,1,417,1,block_random,1024
tile_sweep_publication,image,1d,sparse,5,100,2,cpu_source,41561,41.561,cpu_us,,,,,,,1,1,1000000,1000000,4,1,418,2,block_random,1024
tile_sweep_publication,image,1d,sparse,5,100,2,gpu_source,2512,2.512,gpu_us,1,0,0,1,1298263712,2,1,1,1000000,1000000,4,1,419,3,block_random,1024
tile_sweep_publication,image,2d,dense,1,1,2,cpu_source,249499,249.499,cpu_us,,,,,,,2,2,1000,1000,4,1,420,0,block_random,1024
tile_sweep_publication,image,2d,dense,1,1,2,gpu_source,150216,150.216,gpu_us,32,104,1,32,21200001,2,2,2,1000,1000,4,1,421,1,block_random,1024
tile_sweep_publication,image,2d,dense,1,2,2,cpu_source,250218,250.218,cpu_us,,,,,,,2,2,1000,1000,4,1,422,2,block_random,1024
tile_sweep_publication,image,2d,dense,1,2,2,gpu_source,124398,124.398,gpu_us,16,39,1,16,40400002,2,2,2,1000,1000,4,1,423,3,block_random,1024
tile_sweep_publication,image,2d,dense,1,3,2,cpu_source,251678,251.678,cpu_us,,,,,,,2,2,1000,1000,4,1,424,0,block_random,1024
tile_sweep_publication,image,2d,dense,1,3,2,gpu_source,123930,123.93,gpu_us,8,14,1,8,59600003,2,2,2,1000,1000,4,1,425,1,block_random,1024
tile_sweep_publication,image,2d,dense,1,4,2,cpu_source,251174,251.174,cpu_us,,,,,,,2,2,1000,1000,4,1,426,2,block_random,1024
tile_sweep_publication,image,2d,dense,1,4,2,gpu_source,121737,121.737,gpu_us,8,14,1,8,78800005,2,2,2,1000,1000,4,1,427,3,block_random,1024
tile_sweep_publication,image,2d,dense,1,5,2,cpu_source,250692,250.692,cpu_us,,,,,,,2,2,1000,1000,4,1,428,0,block_random,1024
tile_sweep_publication,image,2d,dense,1,5,2,gpu_source,123790,123.79,gpu_us,8,14,1,8,98000006,2,2,2,1000,1000,4,1,429,1,block_random,1024
tile_sweep_publication,image,2d,dense,1,7,2,cpu_source,253173,253.173,cpu_us,,,,,,,2,2,1000,1000,4,1,430,2,block_random,1024
tile_sweep_publication,image,2d,dense,1,7,2,gpu_source,87764,87.764,gpu_us,4,5,1,4,136400008,2,2,2,1000,1000,4,1,431,3,block_random,1024
tile_sweep_publication,image,2d,dense,1,10,2,cpu_source,247246,247.246,cpu_us,,,,,,,2,2,1000,1000,4,1,432,0,block_random,1024
tile_sweep_publication,image,2d,dense,1,10,2,gpu_source,90236,90.236,gpu_us,4,5,1,4,194000012,2,2,2,1000,1000,4,1,433,1,block_random,1024
tile_sweep_publication,image,2d,dense,1,15,2,cpu_source,249006,249.006,cpu_us,,,,,,,2,2,1000,1000,4,1,434,2,block_random,1024
tile_sweep_publication,image,2d,dense,1,15,2,gpu_source,59600,59.6,gpu_us,2,2,1,2,290000019,2,2,2,1000,1000,4,1,435,3,block_random,1024
tile_sweep_publication,image,2d,dense,1,20,2,cpu_source,248821,248.821,cpu_us,,,,,,,2,2,1000,1000,4,1,436,0,block_random,1024
tile_sweep_publication,image,2d,dense,1,20,2,gpu_source,59923,59.923,gpu_us,2,2,1,2,386000025,2,2,2,1000,1000,4,1,437,1,block_random,1024
tile_sweep_publication,image,2d,dense,1,25,2,cpu_source,249932,249.932,cpu_us,,,,,,,2,2,1000,1000,4,1,438,2,block_random,1024
tile_sweep_publication,image,2d,dense,1,25,2,gpu_source,3309,3.309,gpu_us,1,0,0,1,482000032,2,2,2,1000,1000,4,1,439,3,block_random,1024
tile_sweep_publication,image,2d,dense,1,30,2,cpu_source,250522,250.522,cpu_us,,,,,,,2,2,1000,1000,4,1,440,0,block_random,1024
tile_sweep_publication,image,2d,dense,1,30,2,gpu_source,3121,3.121,gpu_us,1,0,0,1,578000038,2,2,2,1000,1000,4,1,441,1,block_random,1024
tile_sweep_publication,image,2d,dense,1,40,2,cpu_source,250326,250.326,cpu_us,,,,,,,2,2,1000,1000,4,1,442,2,block_random,1024
tile_sweep_publication,image,2d,dense,1,40,2,gpu_source,3315,3.315,gpu_us,1,0,0,1,770000051,2,2,2,1000,1000,4,1,443,3,block_random,1024
tile_sweep_publication,image,2d,dense,1,50,2,cpu_source,250025,250.025,cpu_us,,,,,,,2,2,1000,1000,4,1,444,0,block_random,1024
tile_sweep_publication,image,2d,dense,1,50,2,gpu_source,3103,3.103,gpu_us,1,0,0,1,962000064,2,2,2,1000,1000,4,1,445,1,block_random,1024
tile_sweep_publication,image,2d,dense,1,75,2,cpu_source,254695,254.695,cpu_us,,,,,,,2,2,1000,1000,4,1,446,2,block_random,1024
tile_sweep_publication,image,2d,dense,1,75,2,gpu_source,3255,3.255,gpu_us,1,0,0,1,1442000096,2,2,2,1000,1000,4,1,447,3,block_random,1024
tile_sweep_publication,image,2d,dense,1,100,2,cpu_source,260175,260.175,cpu_us,,,,,,,2,2,1000,1000,4,1,448,0,block_random,1024
tile_sweep_publication,image,2d,dense,1,100,2,gpu_source,3278,3.278,gpu_us,1,0,0,1,1922000128,2,2,2,1000,1000,4,1,449,1,block_random,1024
tile_sweep_publication,image,2d,sparse,5,1,2,cpu_source,20133737,20133.737,cpu_us,,,,,,,2,2,1000,1000,4,1,450,2,block_random,1024
tile_sweep_publication,image,2d,sparse,5,1,2,gpu_source,2028,2.028,gpu_us,1,0,0,1,38202417,2,2,2,1000,1000,4,1,451,3,block_random,1024
tile_sweep_publication,image,2d,sparse,5,2,2,cpu_source,20039389,20039.389,cpu_us,,,,,,,2,2,1000,1000,4,1,452,0,block_random,1024
tile_sweep_publication,image,2d,sparse,5,2,2,gpu_source,2120,2.12,gpu_us,1,0,0,1,57460707,2,2,2,1000,1000,4,1,453,1,block_random,1024
tile_sweep_publication,image,2d,sparse,5,3,2,cpu_source,20124956,20124.956,cpu_us,,,,,,,2,2,1000,1000,4,1,454,2,block_random,1024
tile_sweep_publication,image,2d,sparse,5,3,2,gpu_source,2150,2.15,gpu_us,1,0,0,1,76718996,2,2,2,1000,1000,4,1,455,3,block_random,1024
tile_sweep_publication,image,2d,sparse,5,4,2,cpu_source,19923937,19923.937,cpu_us,,,,,,,2,2,1000,1000,4,1,456,0,block_random,1024
tile_sweep_publication,image,2d,sparse,5,4,2,gpu_source,2065,2.065,gpu_us,1,0,0,1,95977286,2,2,2,1000,1000,4,1,457,1,block_random,1024
tile_sweep_publication,image,2d,sparse,5,5,2,cpu_source,20124003,20124.003,cpu_us,,,,,,,2,2,1000,1000,4,1,458,2,block_random,1024
tile_sweep_publication,image,2d,sparse,5,5,2,gpu_source,2521,2.521,gpu_us,1,0,0,1,115235576,2,2,2,1000,1000,4,1,459,3,block_random,1024
tile_sweep_publication,image,2d,sparse,5,7,2,cpu_source,19964082,19964.082,cpu_us,,,,,,,2,2,1000,1000,4,1,460,0,block_random,1024
tile_sweep_publication,image,2d,sparse,5,7,2,gpu_source,2004,2.004,gpu_us,1,0,0,1,153752155,2,2,2,1000,1000,4,1,461,1,block_random,1024
tile_sweep_publication,image,2d,sparse,5,10,2,cpu_source,20024544,20024.544,cpu_us,,,,,,,2,2,1000,1000,4,1,462,2,block_random,1024
tile_sweep_publication,image,2d,sparse,5,10,2,gpu_source,2034,2.034,gpu_us,1,0,0,1,211527024,2,2,2,1000,1000,4,1,463,3,block_random,1024
tile_sweep_publication,image,2d,sparse,5,15,2,cpu_source,19945541,19945.541,cpu_us,,,,,,,2,2,1000,1000,4,1,464,0,block_random,1024
tile_sweep_publication,image,2d,sparse,5,15,2,gpu_source,2031,2.031,gpu_us,1,0,0,1,307818472,2,2,2,1000,1000,4,1,465,1,block_random,1024
tile_sweep_publication,image,2d,sparse,5,20,2,cpu_source,20061077,20061.077,cpu_us,,,,,,,2,2,1000,1000,4,1,466,2,block_random,1024
tile_sweep_publication,image,2d,sparse,5,20,2,gpu_source,2093,2.093,gpu_us,1,0,0,1,404109920,2,2,2,1000,1000,4,1,467,3,block_random,1024
tile_sweep_publication,image,2d,sparse,5,25,2,cpu_source,19997413,19997.413,cpu_us,,,,,,,2,2,1000,1000,4,1,468,0,block_random,1024
tile_sweep_publication,image,2d,sparse,5,25,2,gpu_source,2174,2.174,gpu_us,1,0,0,1,500401368,2,2,2,1000,1000,4,1,469,1,block_random,1024
tile_sweep_publication,image,2d,sparse,5,30,2,cpu_source,20114203,20114.203,cpu_us,,,,,,,2,2,1000,1000,4,1,470,2,block_random,1024
tile_sweep_publication,image,2d,sparse,5,30,2,gpu_source,2116,2.116,gpu_us,1,0,0,1,596692816,2,2,2,1000,1000,4,1,471,3,block_random,1024
tile_sweep_publication,image,2d,sparse,5,40,2,cpu_source,20011412,20011.412,cpu_us,,,,,,,2,2,1000,1000,4,1,472,0,block_random,1024
tile_sweep_publication,image,2d,sparse,5,40,2,gpu_source,2166,2.166,gpu_us,1,0,0,1,789275712,2,2,2,1000,1000,4,1,473,1,block_random,1024
tile_sweep_publication,image,2d,sparse,5,50,2,cpu_source,20051032,20051.032,cpu_us,,,,,,,2,2,1000,1000,4,1,474,2,block_random,1024
tile_sweep_publication,image,2d,sparse,5,50,2,gpu_source,2101,2.101,gpu_us,1,0,0,1,981858608,2,2,2,1000,1000,4,1,475,3,block_random,1024
tile_sweep_publication,image,2d,sparse,5,75,2,cpu_source,19942018,19942.018,cpu_us,,,,,,,2,2,1000,1000,4,1,476,0,block_random,1024
tile_sweep_publication,image,2d,sparse,5,75,2,gpu_source,2063,2.063,gpu_us,1,0,0,1,1463315848,2,2,2,1000,1000,4,1,477,1,block_random,1024
tile_sweep_publication,image,2d,sparse,5,100,2,cpu_source,20122012,20122.012,cpu_us,,,,,,,2,2,1000,1000,4,1,478,2,block_random,1024
tile_sweep_publication,image,2d,sparse,5,100,2,gpu_source,2042,2.042,gpu_us,1,0,0,1,1944773088,2,2,2,1000,1000,4,1,479,3,block_random,1024
tile_sweep_publication,image,3d,dense,1,1,2,cpu_source,4611967,4611.967,cpu_us,,,,,,,3,3,100,100,4,1,480,0,block_random,1024
tile_sweep_publication,image,3d,dense,1,1,2,gpu_source,1030412,1030.412,gpu_us,32,104,1,32,27600001,2,3,3,100,100,4,1,481,1,block_random,1024
tile_sweep_publication,image,3d,dense,1,2,2,cpu_source,4632116,4632.116,cpu_us,,,,,,,3,3,100,100,4,1,482,2,block_random,1024
tile_sweep_publication,image,3d,dense,1,2,2,gpu_source,1484437,1484.437,gpu_us,16,39,1,16,53200003,2,3,3,100,100,4,1,483,3,block_random,1024
tile_sweep_publication,image,3d,dense,1,3,2,cpu_source,4567598,4567.598,cpu_us,,,,,,,3,3,100,100,4,1,484,0,block_random,1024
tile_sweep_publication,image,3d,dense,1,3,2,gpu_source,1400166,1400.166,gpu_us,8,14,1,8,78800005,2,3,3,100,100,4,1,485,1,block_random,1024
tile_sweep_publication,image,3d,dense,1,4,2,cpu_source,4652978,4652.978,cpu_us,,,,,,,3,3,100,100,4,1,486,2,block_random,1024
tile_sweep_publication,image,3d,dense,1,4,2,gpu_source,1401532,1401.532,gpu_us,8,14,1,8,104400007,2,3,3,100,100,4,1,487,3,block_random,1024
tile_sweep_publication,image,3d,dense,1,5,2,cpu_source,4565827,4565.827,cpu_us,,,,,,,3,3,100,100,4,1,488,0,block_random,1024
tile_sweep_publication,image,3d,dense,1,5,2,gpu_source,1410164,1410.164,gpu_us,8,14,1,8,130000009,2,3,3,100,100,4,1,489,1,block_random,1024
tile_sweep_publication,image,3d,dense,1,7,2,cpu_source,4642665,4642.665,cpu_us,,,,,,,3,3,100,100,4,1,490,2,block_random,1024
tile_sweep_publication,image,3d,dense,1,7,2,gpu_source,1889547,1889.547,gpu_us,4,5,1,4,181200013,2,3,3,100,100,4,1,491,3,block_random,1024
tile_sweep_publication,image,3d,dense,1,10,2,cpu_source,4562667,4562.667,cpu_us,,,,,,,3,3,100,100,4,1,492,0,block_random,1024
tile_sweep_publication,image,3d,dense,1,10,2,gpu_source,1915174,1915.174,gpu_us,4,5,1,4,258000019,2,3,3,100,100,4,1,493,1,block_random,1024
tile_sweep_publication,image,3d,dense,1,15,2,cpu_source,4641233,4641.233,cpu_us,,,,,,,3,3,100,100,4,1,494,2,block_random,1024
tile_sweep_publication,image,3d,dense,1,15,2,gpu_source,1549631,1549.631,gpu_us,2,2,1,2,386000028,2,3,3,100,100,4,1,495,3,block_random,1024
tile_sweep_publication,image,3d,dense,1,20,2,cpu_source,4586388,4586.388,cpu_us,,,,,,,3,3,100,100,4,1,496,0,block_random,1024
tile_sweep_publication,image,3d,dense,1,20,2,gpu_source,1561065,1561.065,gpu_us,2,2,1,2,514000038,2,3,3,100,100,4,1,497,1,block_random,1024
tile_sweep_publication,image,3d,dense,1,25,2,cpu_source,4586816,4586.816,cpu_us,,,,,,,3,3,100,100,4,1,498,2,block_random,1024
tile_sweep_publication,image,3d,dense,1,25,2,gpu_source,6531,6.531,gpu_us,1,0,0,1,642000048,2,3,3,100,100,4,1,499,3,block_random,1024
tile_sweep_publication,image,3d,dense,1,30,2,cpu_source,4659023,4659.023,cpu_us,,,,,,,3,3,100,100,4,1,500,0,block_random,1024
tile_sweep_publication,image,3d,dense,1,30,2,gpu_source,6607,6.607,gpu_us,1,0,0,1,770000057,2,3,3,100,100,4,1,501,1,block_random,1024
tile_sweep_publication,image,3d,dense,1,40,2,cpu_source,4623716,4623.716,cpu_us,,,,,,,3,3,100,100,4,1,502,2,block_random,1024
tile_sweep_publication,image,3d,dense,1,40,2,gpu_source,6535,6.535,gpu_us,1,0,0,1,1026000076,2,3,3,100,100,4,1,503,3,block_random,1024
tile_sweep_publication,image,3d,dense,1,50,2,cpu_source,4570097,4570.097,cpu_us,,,,,,,3,3,100,100,4,1,504,0,block_random,1024
tile_sweep_publication,image,3d,dense,1,50,2,gpu_source,6612,6.612,gpu_us,1,0,0,1,1282000096,2,3,3,100,100,4,1,505,1,block_random,1024
tile_sweep_publication,image,3d,dense,1,75,2,cpu_source,4627465,4627.465,cpu_us,,,,,,,3,3,100,100,4,1,506,2,block_random,1024
tile_sweep_publication,image,3d,dense,1,75,2,gpu_source,6676,6.676,gpu_us,1,0,0,1,1922000144,2,3,3,100,100,4,1,507,3,block_random,1024
tile_sweep_publication,image,3d,dense,1,100,2,cpu_source,4581990,4581.99,cpu_us,,,,,,,3,3,100,100,4,1,508,0,block_random,1024
