experiment,op,dimension,density,sparse_factor,buffer_size,repeat,timing_source,selected_field,gpu_tiles,gpu_oom_backoffs,gpu_host_fallback,gpu_input_rects,gpu_scratch_bytes,tile_rows_seen,d1,d2,num_nodes,num_edges,num_spaces,num_pieces,rc,elapsed_s,cmd,result_json,tile_json,global_index,shard_id,field_mode,block_volume,gpu_us,cpu_us,path
tile_sweep_publication,image,3d,sparse,5,20,2,gpu_source,gpu_us,1,0,0,1,536138083,2,3,3,100,100,4,1,0,38.204975,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 20,"{""buffer_size"": ""20"", ""cpu_us"": ""37169015"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""3898"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""536138083"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",527,3,block_random,1024,3898,37169015,ptrs
tile_sweep_publication,image,3d,sparse,5,25,2,cpu_source,cpu_us,1,0,0,1,664559096,2,3,3,100,100,4,1,0,80.967066,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 25,"{""buffer_size"": ""25"", ""cpu_us"": ""37181668"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""21410768"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""664559096"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",528,0,block_random,1024,21410768,37181668,ptrs
tile_sweep_publication,image,3d,sparse,5,25,2,gpu_source,gpu_us,1,0,0,1,664559096,2,3,3,100,100,4,1,0,38.793303,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 25,"{""buffer_size"": ""25"", ""cpu_us"": ""37440636"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""3614"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""664559096"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",529,1,block_random,1024,3614,37440636,ptrs
tile_sweep_publication,image,3d,sparse,5,30,2,cpu_source,cpu_us,1,0,0,1,792980108,2,3,3,100,100,4,1,0,81.287529,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 30,"{""buffer_size"": ""30"", ""cpu_us"": ""37200539"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""21437025"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""792980108"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",530,2,block_random,1024,21437025,37200539,ptrs
tile_sweep_publication,image,3d,sparse,5,30,2,gpu_source,gpu_us,1,0,0,1,792980108,2,3,3,100,100,4,1,0,38.184822,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 30,"{""buffer_size"": ""30"", ""cpu_us"": ""37153675"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""3165"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""792980108"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",531,3,block_random,1024,3165,37153675,ptrs
tile_sweep_publication,image,3d,sparse,5,40,2,cpu_source,cpu_us,1,0,0,1,1049822134,2,3,3,100,100,4,1,0,80.929263,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 40,"{""buffer_size"": ""40"", ""cpu_us"": ""37118566"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""21363723"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""1049822134"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",532,0,block_random,1024,21363723,37118566,ptrs
tile_sweep_publication,image,3d,sparse,5,40,2,gpu_source,gpu_us,1,0,0,1,1049822134,2,3,3,100,100,4,1,0,38.690525,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 40,"{""buffer_size"": ""40"", ""cpu_us"": ""37350772"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""3653"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""1049822134"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",533,1,block_random,1024,3653,37350772,ptrs
tile_sweep_publication,image,3d,sparse,5,50,2,cpu_source,cpu_us,1,0,0,1,1306664160,2,3,3,100,100,4,1,0,82.151402,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 50,"{""buffer_size"": ""50"", ""cpu_us"": ""37444162"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""21639651"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""1306664160"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",534,2,block_random,1024,21639651,37444162,ptrs
tile_sweep_publication,image,3d,sparse,5,50,2,gpu_source,gpu_us,1,0,0,1,1306664160,2,3,3,100,100,4,1,0,38.189178,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 50,"{""buffer_size"": ""50"", ""cpu_us"": ""37150089"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""3882"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""1306664160"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",535,3,block_random,1024,3882,37150089,ptrs
tile_sweep_publication,image,3d,sparse,5,75,2,cpu_source,cpu_us,1,0,0,1,1948769224,2,3,3,100,100,4,1,0,81.091903,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 75,"{""buffer_size"": ""75"", ""cpu_us"": ""37263196"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""21396493"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""1948769224"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",536,0,block_random,1024,21396493,37263196,ptrs
tile_sweep_publication,image,3d,sparse,5,75,2,gpu_source,gpu_us,1,0,0,1,1948769224,2,3,3,100,100,4,1,0,38.635300,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 75,"{""buffer_size"": ""75"", ""cpu_us"": ""37443468"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""3223"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""1948769224"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",537,1,block_random,1024,3223,37443468,ptrs
tile_sweep_publication,image,3d,sparse,5,100,2,cpu_source,cpu_us,1,0,0,1,2590874288,2,3,3,100,100,4,1,0,81.753036,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 100,"{""buffer_size"": ""100"", ""cpu_us"": ""37463465"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""21571336"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""2590874288"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",538,2,block_random,1024,21571336,37463465,ptrs
tile_sweep_publication,image,3d,sparse,5,100,2,gpu_source,gpu_us,1,0,0,1,2590874288,2,3,3,100,100,4,1,0,38.237954,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 3 -d2 3 image -n 100 -e 100 -p 1 -s 4 -f 5 -b 100,"{""buffer_size"": ""100"", ""cpu_us"": ""37201353"", ""d1"": ""3"", ""d2"": ""3"", ""gpu_us"": ""3661"", ""num_edges"": ""100"", ""num_nodes"": ""100"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""image"", ""sparse_factor"": ""5""}","{""d1"": ""3"", ""d2"": ""3"", ""gpu_host_fallback"": ""0"", ""gpu_input_rects"": ""1"", ""gpu_oom_backoffs"": ""0"", ""gpu_scratch_bytes"": ""2590874288"", ""gpu_tiles"": ""1"", ""op"": ""image"", ""path"": ""ptrs""}",539,3,block_random,1024,3661,37201353,ptrs
tile_sweep_publication,preimage,1d,dense,1,1,2,cpu_source,cpu_us,16,39,1,16,8400000,2,1,1,1000000,1000000,4,1,0,4.375924,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 1,"{""buffer_size"": ""1"", ""cpu_us"": ""11987"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""19658"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""16"", ""gpu_oom_backoffs"": ""39"", ""gpu_scratch_bytes"": ""8400000"", ""gpu_tiles"": ""16"", ""op"": ""preimage"", ""path"": ""ptrs""}",540,0,block_random,1024,19658,11987,ptrs
tile_sweep_publication,preimage,1d,dense,1,1,2,gpu_source,gpu_us,16,39,1,16,8400000,2,1,1,1000000,1000000,4,1,0,4.490666,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 1,"{""buffer_size"": ""1"", ""cpu_us"": ""6691"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""22386"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""16"", ""gpu_oom_backoffs"": ""39"", ""gpu_scratch_bytes"": ""8400000"", ""gpu_tiles"": ""16"", ""op"": ""preimage"", ""path"": ""ptrs""}",541,1,block_random,1024,22386,6691,ptrs
tile_sweep_publication,preimage,1d,dense,1,2,2,cpu_source,cpu_us,8,14,1,8,14800000,2,1,1,1000000,1000000,4,1,0,4.548775,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 2,"{""buffer_size"": ""2"", ""cpu_us"": ""12091"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""11225"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""8"", ""gpu_oom_backoffs"": ""14"", ""gpu_scratch_bytes"": ""14800000"", ""gpu_tiles"": ""8"", ""op"": ""preimage"", ""path"": ""ptrs""}",542,2,block_random,1024,11225,12091,ptrs
tile_sweep_publication,preimage,1d,dense,1,2,2,gpu_source,gpu_us,8,14,1,8,14800000,2,1,1,1000000,1000000,4,1,0,4.396217,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 2,"{""buffer_size"": ""2"", ""cpu_us"": ""6352"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""9419"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""8"", ""gpu_oom_backoffs"": ""14"", ""gpu_scratch_bytes"": ""14800000"", ""gpu_tiles"": ""8"", ""op"": ""preimage"", ""path"": ""ptrs""}",543,3,block_random,1024,9419,6352,ptrs
tile_sweep_publication,preimage,1d,dense,1,3,2,cpu_source,cpu_us,8,14,1,8,21200000,2,1,1,1000000,1000000,4,1,0,4.343946,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 3,"{""buffer_size"": ""3"", ""cpu_us"": ""11876"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""9947"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""8"", ""gpu_oom_backoffs"": ""14"", ""gpu_scratch_bytes"": ""21200000"", ""gpu_tiles"": ""8"", ""op"": ""preimage"", ""path"": ""ptrs""}",544,0,block_random,1024,9947,11876,ptrs
tile_sweep_publication,preimage,1d,dense,1,3,2,gpu_source,gpu_us,8,14,1,8,21200000,2,1,1,1000000,1000000,4,1,0,4.613689,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 3,"{""buffer_size"": ""3"", ""cpu_us"": ""6841"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""10923"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""8"", ""gpu_oom_backoffs"": ""14"", ""gpu_scratch_bytes"": ""21200000"", ""gpu_tiles"": ""8"", ""op"": ""preimage"", ""path"": ""ptrs""}",545,1,block_random,1024,10923,6841,ptrs
tile_sweep_publication,preimage,1d,dense,1,4,2,cpu_source,cpu_us,4,5,1,4,27600000,2,1,1,1000000,1000000,4,1,0,4.569844,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 4,"{""buffer_size"": ""4"", ""cpu_us"": ""12086"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""5325"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""4"", ""gpu_oom_backoffs"": ""5"", ""gpu_scratch_bytes"": ""27600000"", ""gpu_tiles"": ""4"", ""op"": ""preimage"", ""path"": ""ptrs""}",546,2,block_random,1024,5325,12086,ptrs
tile_sweep_publication,preimage,1d,dense,1,4,2,gpu_source,gpu_us,4,5,1,4,27600000,2,1,1,1000000,1000000,4,1,0,4.361283,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 4,"{""buffer_size"": ""4"", ""cpu_us"": ""6846"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""5286"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""4"", ""gpu_oom_backoffs"": ""5"", ""gpu_scratch_bytes"": ""27600000"", ""gpu_tiles"": ""4"", ""op"": ""preimage"", ""path"": ""ptrs""}",547,3,block_random,1024,5286,6846,ptrs
tile_sweep_publication,preimage,1d,dense,1,5,2,cpu_source,cpu_us,4,5,1,4,34000000,2,1,1,1000000,1000000,4,1,0,4.381542,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 5,"{""buffer_size"": ""5"", ""cpu_us"": ""11734"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""5372"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""4"", ""gpu_oom_backoffs"": ""5"", ""gpu_scratch_bytes"": ""34000000"", ""gpu_tiles"": ""4"", ""op"": ""preimage"", ""path"": ""ptrs""}",548,0,block_random,1024,5372,11734,ptrs
tile_sweep_publication,preimage,1d,dense,1,5,2,gpu_source,gpu_us,4,5,1,4,34000000,2,1,1,1000000,1000000,4,1,0,4.524075,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 5,"{""buffer_size"": ""5"", ""cpu_us"": ""6563"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""5256"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""4"", ""gpu_oom_backoffs"": ""5"", ""gpu_scratch_bytes"": ""34000000"", ""gpu_tiles"": ""4"", ""op"": ""preimage"", ""path"": ""ptrs""}",549,1,block_random,1024,5256,6563,ptrs
tile_sweep_publication,preimage,1d,dense,1,7,2,cpu_source,cpu_us,2,2,1,2,46800000,2,1,1,1000000,1000000,4,1,0,4.497795,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 7,"{""buffer_size"": ""7"", ""cpu_us"": ""12779"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""2879"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""2"", ""gpu_oom_backoffs"": ""2"", ""gpu_scratch_bytes"": ""46800000"", ""gpu_tiles"": ""2"", ""op"": ""preimage"", ""path"": ""ptrs""}",550,2,block_random,1024,2879,12779,ptrs
tile_sweep_publication,preimage,1d,dense,1,7,2,gpu_source,gpu_us,2,2,1,2,46800000,2,1,1,1000000,1000000,4,1,0,4.363786,/pscratch/sd/r/rchanani/realm/build_pm_deppart/tests/benchmark -ll:gpu 1 -ll:cpu 1 -ll:fsize 8192 -dp:workers 1 -dp:hpool 256 -nocheck -block_random -block_volume 1024 -dp:noisectopt -d1 1 -d2 1 preimage -n 1000000 -e 1000000 -p 1 -s 4 -f 1 -b 7,"{""buffer_size"": ""7"", ""cpu_us"": ""6725"", ""d1"": ""1"", ""d2"": ""1"", ""gpu_us"": ""2796"", ""num_edges"": ""1000000"", ""num_nodes"": ""1000000"", ""num_pieces"": ""1"", ""num_spaces"": ""4"", ""op"": ""preimage"", ""sparse_factor"": ""1""}","{""d1"": ""1"", ""d2"": ""1"", ""gpu_host_fallback"": ""1"", ""gpu_input_rects"": ""2"", ""gpu_oom_backoffs"": ""2"", ""gpu_scratch_bytes"": ""46800000"", ""gpu_tiles"": ""2"", ""op"": ""preimage"", ""path"": ""ptrs""}",551,3,block_random,1024,2796,6725,ptrs
